CUST_ID,INCOME,SAVINGS,DEBT,R_SAVINGS_INCOME,R_DEBT_INCOME,R_DEBT_SAVINGS,T_CLOTHING_12,T_CLOTHING_6,R_CLOTHING,R_CLOTHING_INCOME,R_CLOTHING_SAVINGS,R_CLOTHING_DEBT,T_EDUCATION_12,T_EDUCATION_6,R_EDUCATION,R_EDUCATION_INCOME,R_EDUCATION_SAVINGS,R_EDUCATION_DEBT,T_ENTERTAINMENT_12,T_ENTERTAINMENT_6,R_ENTERTAINMENT,R_ENTERTAINMENT_INCOME,R_ENTERTAINMENT_SAVINGS,R_ENTERTAINMENT_DEBT,T_FINES_12,T_FINES_6,R_FINES,R_FINES_INCOME,R_FINES_SAVINGS,R_FINES_DEBT,T_GAMBLING_12,T_GAMBLING_6,R_GAMBLING,R_GAMBLING_INCOME,R_GAMBLING_SAVINGS,R_GAMBLING_DEBT,T_GROCERIES_12,T_GROCERIES_6,R_GROCERIES,R_GROCERIES_INCOME,R_GROCERIES_SAVINGS,R_GROCERIES_DEBT,T_HEALTH_12,T_HEALTH_6,R_HEALTH,R_HEALTH_INCOME,R_HEALTH_SAVINGS,R_HEALTH_DEBT,T_HOUSING_12,T_HOUSING_6,R_HOUSING,R_HOUSING_INCOME,R_HOUSING_SAVINGS,R_HOUSING_DEBT,T_TAX_12,T_TAX_6,R_TAX,R_TAX_INCOME,R_TAX_SAVINGS,R_TAX_DEBT,T_TRAVEL_12,T_TRAVEL_6,R_TRAVEL,R_TRAVEL_INCOME,R_TRAVEL_SAVINGS,R_TRAVEL_DEBT,T_UTILITIES_12,T_UTILITIES_6,R_UTILITIES,R_UTILITIES_INCOME,R_UTILITIES_SAVINGS,R_UTILITIES_DEBT,T_EXPENDITURE_12,T_EXPENDITURE_6,R_EXPENDITURE,R_EXPENDITURE_INCOME,R_EXPENDITURE_SAVINGS,R_EXPENDITURE_DEBT,CAT_GAMBLING,CAT_DEBT,CAT_CREDIT_CARD,CAT_MORTGAGE,CAT_SAVINGS_ACCOUNT,CAT_DEPENDENTS,CREDIT_SCORE,DEFAULT
CKUYDI2SBV,15973,137368,4792,8.6,0.3,0.0349,466,356,0.7639,0.0292,0.0034,0.0972,0,0,0.5018,0.0,0.0,0.0,2480,1276,0.5145,0.1553,0.0181,0.5175,0,0,0.9328,0.0,0.0,0.0,0,0,0.4986,0.0,0.0,0.0,3055,1574,0.5152,0.1913,0.0222,0.6375,2805,1417,0.5052,0.1756,0.0204,0.5854,0,0,0.5059,0.0,0.0,0.0,132,66,0.5,0.0083,0.001,0.0275,5885,3145,0.5344,0.3684,0.0428,1.2281,1150,578,0.5026,0.072,0.0084,0.24,15973,8412,0.5266,1.0,0.1163,3.3333,No,1,0,0,1,0,655,0
CKWGMZ21VX,115261,316968,336178,2.75,2.9167,1.0606,2564,126,0.0491,0.0222,0.0081,0.0076,0,0,0.5021,0.0,0.0,0.0,31948,25161,0.7876,0.2772,0.1008,0.095,0,0,1.4311,0.0,0.0,0.0,7759,3928,0.5063,0.0673,0.0245,0.0231,13105,5824,0.4444,0.1137,0.0413,0.039,3687,330,0.0895,0.032,0.0116,0.011,0,0,0.506,0.0,0.0,0.0,6088,3048,0.5007,0.0528,0.0192,0.0181,23572,6042,0.2563,0.2045,0.0744,0.0701,7328,3689,0.5034,0.0636,0.0231,0.0218,96051,48148,0.5013,0.8333,0.303,0.2857,High,1,0,0,1,0,577,0
CKX2EB4XMH,10488,3933,0,0.375,0.0,0.0,118,72,0.6102,0.0113,0.03,0.0,328,166,0.5061,0.0313,0.0834,0.0,5732,3661,0.6387,0.5465,1.4574,0.1123,0,0,0.6131,0.0,0.0,0.0,0,0,0.5193,0.0,0.0,0.0,687,352,0.5124,0.0655,0.1747,0.1729,0,0,0.2518,0.0,0.0,0.3762,0,0,0.506,0.0,0.0,0.0,0,0,0.4527,0.0,0.0,0.0292,6245,1769,0.2833,0.5954,1.5878,0.0,0,0,0.5017,0.0,0.0,0.0889,13110,6020,0.4592,1.25,3.3333,0.1481,No,0,0,0,1,0,629,1
CKYSMYNL39,82477,296917,173202,3.6,2.1,0.5833,4378,2539,0.5799,0.0531,0.0147,0.0253,0,0,0.4996,0.0,0.0,0.0,4075,2318,0.5688,0.0494,0.0137,0.0235,257,0,0.8091,0.0031,0.0009,0.0015,1173,679,0.5789,0.0142,0.004,0.0068,27907,14411,0.5164,0.3384,0.094,0.1611,5186,3447,0.6647,0.0629,0.0175,0.0299,29571,14966,0.5061,0.3585,0.0996,0.1707,2732,1492,0.5461,0.0331,0.0092,0.0158,0,0,0.578,0.0,0.0,0.0,7198,3606,0.501,0.0873,0.0242,0.0416,82477,43458,0.5269,1.0,0.2778,0.4762,High,1,1,1,1,1,585,0
CKYVEXXFZJ,177306,546694,1654856,3.0833,9.3333,3.027,7843,1290,0.1645,0.0442,0.0143,0.0047,6350,3173,0.4997,0.0358,0.0116,0.0038,30785,18910,0.6143,0.1736,0.0563,0.0186,0,0,0.3113,0.0,0.0,0.0,0,0,0.5718,0.0,0.0,0.0,21727,8996,0.414,0.1225,0.0397,0.0131,7798,3331,0.4272,0.044,0.0143,0.0047,0,0,0.5063,0.0,0.0,0.0,9691,5291,0.546,0.0547,0.0177,0.0059,50877,20937,0.4115,0.2869,0.0931,0.0307,12684,6372,0.5024,0.0715,0.0232,0.0077,147755,68300,0.4623,0.8333,0.2703,0.0893,No,1,0,0,1,0,593,1
CKZK5E96P5,128862,115976,103090,0.9,0.8,0.8889,5335,569,0.1067,0.0414,0.046,0.0518,10228,5155,0.504,0.0794,0.0882,0.0992,30836,15837,0.5136,0.2393,0.2659,0.2991,0,0,1.05,0.0,0.0,0.0,0,0,0.4951,0.0,0.0,0.0,8450,3321,0.393,0.0656,0.0729,0.082,2721,903,0.3319,0.0211,0.0235,0.0264,0,0,0.5062,0.0,0.0,0.0,4237,2121,0.5006,0.0329,0.0365,0.0411,61942,24717,0.399,0.4807,0.5341,0.6009,5113,2570,0.5026,0.0397,0.0441,0.0496,128862,55193,0.4283,1.0,1.1111,1.25,No,1,0,0,1,0,655,0
CL2GHBP14Y,42852,257112,146411,6.0,3.4167,0.5694,1237,320,0.2587,0.0289,0.0048,0.0084,0,0,0.5037,0.0,0.0,0.0,2871,1473,0.5131,0.067,0.0112,0.0196,0,0,0.5786,0.0,0.0,0.0,996,521,0.5231,0.0232,0.0039,0.0068,20361,9901,0.4863,0.4751,0.0792,0.1391,2270,2270,1.0,0.053,0.0088,0.0155,0,0,0.506,0.0,0.0,0.0,2335,1170,0.5011,0.0545,0.0091,0.0159,0,0,0.3459,0.0,0.0,0.0,5640,2832,0.5021,0.1316,0.0219,0.0385,35710,18487,0.5177,0.8333,0.1389,0.2439,Low,1,0,0,1,1,639,1
CL2REPLBNQ,44600,28382,198670,0.6364,4.4545,6.9999,2641,1366,0.5172,0.0592,0.0931,0.0133,0,0,0.5063,0.0,0.0,0.0,8008,4026,0.5027,0.1796,0.2822,0.0403,0,0,0.7982,0.0,0.0,0.0,0,0,0.548,0.0,0.0,0.0,2985,1639,0.5491,0.0669,0.1052,0.015,1575,1415,0.8984,0.0353,0.0555,0.0079,0,0,0.5061,0.0,0.0,0.0,1125,564,0.5013,0.0252,0.0396,0.0057,22860,14785,0.6468,0.5126,0.8054,0.1151,1351,680,0.5033,0.0303,0.0476,0.0068,40545,24475,0.6037,0.9091,1.4285,0.2041,No,1,0,0,1,0,590,0
CL3WIYY3ZF,59164,65080,378650,1.1,6.4,5.8182,6671,1407,0.2109,0.1128,0.1025,0.0176,3537,1777,0.5024,0.0598,0.0543,0.0093,10694,5421,0.5069,0.1808,0.1643,0.0282,0,0,0.7829,0.0,0.0,0.0,0,0,0.4809,0.0,0.0,0.0,3104,1342,0.4323,0.0525,0.0477,0.0082,1344,512,0.381,0.0227,0.0207,0.0035,10139,5131,0.5061,0.1714,0.1558,0.0268,1468,736,0.5014,0.0248,0.0226,0.0039,20444,9830,0.4808,0.3455,0.3141,0.054,1763,885,0.502,0.0298,0.0271,0.0047,59164,27041,0.4571,1.0,0.9091,0.1562,No,1,1,0,1,0,614,1
CL83PMM03W,0,7824,17408,9.1476,0.0,2.2249,0,0,0.5624,0.0266,0.0,0.0,0,0,0.5012,0.1999,0.0,0.0,0,0,0.5677,0.2594,0.0,0.0,0,0,1.0424,0.0022,0.0,0.0,454,231,0.5088,0.0313,0.058,0.0261,903,512,0.567,0.2285,0.1154,0.0519,199,131,0.6583,0.0533,0.0254,0.0114,0,0,0.5062,0.0859,0.0,0.0,0,0,0.5067,0.0336,0.0,0.0,0,0,0.5435,0.3216,0.0,0.0,400,200,0.5,0.0317,0.0511,0.023,1956,1074,0.5491,0.9471,0.25,0.1124,Low,1,0,0,1,0,594,0
CLANBXPKJI,146815,573912,787461,3.9091,5.3636,1.3721,4827,344,0.0713,0.0329,0.0084,0.0061,0,0,0.504,0.0,0.0,0.0,24256,16296,0.6718,0.1652,0.0423,0.0308,0,0,0.6996,0.0,0.0,0.0,8473,4652,0.549,0.0577,0.0148,0.0108,16412,7667,0.4672,0.1118,0.0286,0.0208,4857,562,0.1157,0.0331,0.0085,0.0062,23498,11892,0.5061,0.1601,0.0409,0.0298,7263,3636,0.5006,0.0495,0.0127,0.0092,35196,9055,0.2573,0.2397,0.0613,0.0447,8686,4365,0.5025,0.0592,0.0151,0.011,133468,58469,0.4381,0.9091,0.2326,0.1695,High,1,0,0,1,0,571,0
CLB16I4RFK,117027,128730,315973,1.1,2.7,2.4545,9374,2961,0.3159,0.0801,0.0728,0.0297,6520,3281,0.5032,0.0557,0.0506,0.0206,23429,13735,0.5862,0.2002,0.182,0.0741,0,0,0.6995,0.0,0.0,0.0,0,0,0.4666,0.0,0.0,0.0,7662,4396,0.5737,0.0655,0.0595,0.0242,2001,2001,1.0,0.0171,0.0155,0.0063,18720,9474,0.5061,0.16,0.1454,0.0592,2711,1356,0.5002,0.0232,0.0211,0.0086,43337,23593,0.5444,0.3703,0.3367,0.1372,3273,1648,0.5035,0.028,0.0254,0.0104,117027,62445,0.5336,1.0,0.9091,0.3704,No,1,0,0,1,0,621,0
CLFXZLNICO,237213,927286,2609341,3.9091,11.0,2.814,3879,737,0.19,0.0164,0.0042,0.0015,0,0,0.5032,0.0,0.0,0.0,50044,32811,0.6556,0.211,0.054,0.0192,0,0,1.0261,0.0,0.0,0.0,15213,6835,0.4493,0.0641,0.0164,0.0058,34197,15675,0.4584,0.1442,0.0369,0.0131,8391,1786,0.2128,0.0354,0.009,0.0032,0,0,0.506,0.0,0.0,0.0,14113,7707,0.5461,0.0595,0.0152,0.0054,71332,4366,0.0612,0.3007,0.0769,0.0273,18479,9244,0.5002,0.0779,0.0199,0.0071,215648,79161,0.3671,0.9091,0.2326,0.0826,High,1,1,0,1,0,505,1
CLH4I0L1VA,0,31094,758,7.2934,4.9587,0.0244,0,0,0.6395,0.089,0.0,0.0,0,0,0.5046,0.0829,0.0,0.0,0,0,0.5476,0.0,0.0,0.0,0,0,0.4856,0.0004,0.0,0.0,0,0,0.538,0.0689,0.0,0.0,617,275,0.4457,0.1519,0.0198,0.814,101,41,0.4059,0.076,0.0032,0.1332,967,489,0.5057,0.2737,0.0311,1.2757,0,0,0.5448,0.002,0.0,0.0,5562,3036,0.5458,0.4273,0.1789,7.3377,337,169,0.5015,0.0536,0.0108,0.4446,7584,4010,0.5287,0.803,0.2439,10.0053,No,1,0,0,1,0,621,0
CLLK33CA4M,249476,409853,1283018,1.6429,5.1429,3.1304,17313,10441,0.6031,0.0694,0.0422,0.0135,0,0,0.5022,0.0,0.0,0.0,39314,19897,0.5061,0.1576,0.0959,0.0306,0,0,0.7434,0.0,0.0,0.0,22099,11435,0.5174,0.0886,0.0539,0.0172,42195,21814,0.517,0.1691,0.103,0.0329,21217,7108,0.335,0.085,0.0518,0.0165,0,0,0.5062,0.0,0.0,0.0,15593,8515,0.5461,0.0625,0.038,0.0122,0,0,0.6326,0.0,0.0,0.0,20466,10302,0.5034,0.082,0.0499,0.016,178197,89512,0.5023,0.7143,0.4348,0.1389,High,1,1,0,1,0,606,0
CLMJRXIWJ7,23663,137245,42593,5.8,1.8,0.3103,657,37,0.0563,0.0278,0.0048,0.0154,0,0,0.5017,0.0,0.0,0.0,4713,2363,0.5014,0.1992,0.0343,0.1107,0,0,0.6771,0.0,0.0,0.0,0,0,0.4775,0.0,0.0,0.0,5277,2470,0.4681,0.223,0.0384,0.1239,2158,167,0.0774,0.0912,0.0157,0.0507,0,0,0.506,0.0,0.0,0.0,264,132,0.5,0.0112,0.0019,0.0062,8410,3199,0.3804,0.3554,0.0613,0.1975,2184,1095,0.5014,0.0923,0.0159,0.0513,23663,9463,0.3999,1.0,0.1724,0.5556,No,1,0,0,1,0,643,0
CLMPW4HFGQ,316549,2479635,2822564,7.8333,8.9167,1.1383,12509,6358,0.5083,0.0395,0.005,0.0044,0,0,0.5039,0.0,0.0,0.0,9282,4690,0.5053,0.0293,0.0037,0.0033,0,0,0.8721,0.0,0.0,0.0,2821,1386,0.4913,0.0089,0.0011,0.001,70035,36172,0.5165,0.2212,0.0282,0.0248,10856,6605,0.6084,0.0343,0.0044,0.0038,74439,37674,0.5061,0.2352,0.03,0.0264,7500,3754,0.5005,0.0237,0.003,0.0027,58355,31021,0.5316,0.1843,0.0235,0.0207,17994,9058,0.5034,0.0568,0.0073,0.0064,263791,136718,0.5183,0.8333,0.1064,0.0935,High,1,1,1,1,1,505,1
CLNXXL0ERO,36201,321784,64357,8.8888,1.7778,0.2,803,411,0.5118,0.0222,0.0025,0.0125,0,0,0.5001,0.0,0.0,0.0,4509,2251,0.4992,0.1246,0.014,0.0701,0,0,0.7041,0.0,0.0,0.0,0,0,0.4374,0.0,0.0,0.0,5569,2869,0.5152,0.1538,0.0173,0.0865,3947,2673,0.6772,0.109,0.0123,0.0613,9459,4787,0.5061,0.2613,0.0294,0.147,231,126,0.5455,0.0064,0.0007,0.0036,13617,8519,0.6256,0.3761,0.0423,0.2116,2088,1047,0.5014,0.0577,0.0065,0.0324,40223,22683,0.5639,1.1111,0.125,0.625,No,1,0,0,1,0,620,1
CLP47OTKST,90599,951290,90599,10.5,1.0,0.0952,4223,2145,0.5079,0.0466,0.0044,0.0466,0,0,0.5032,0.0,0.0,0.0,12805,8286,0.6471,0.1413,0.0135,0.1413,0,0,0.984,0.0,0.0,0.0,708,293,0.4138,0.0078,0.0007,0.0078,11222,5807,0.5175,0.1239,0.0118,0.1239,9118,3819,0.4188,0.1006,0.0096,0.1006,18967,9600,0.5061,0.2094,0.0199,0.2094,504,252,0.5,0.0056,0.0005,0.0056,28834,13954,0.4839,0.3183,0.0303,0.3183,4218,2122,0.5031,0.0466,0.0044,0.0466,90599,46278,0.5108,1.0,0.0952,1.0,Low,1,0,0,1,0,617,0
CLPXL4SYZP,208362,1312681,2229473,6.3,10.7,1.6984,8912,5525,0.62,0.0428,0.0068,0.004,0,0,0.5016,0.0,0.0,0.0,12270,7273,0.5927,0.0589,0.0093,0.0055,0,0,0.7291,0.0,0.0,0.0,0,0,0.5954,0.0,0.0,0.0,78164,40377,0.5166,0.3751,0.0595,0.0351,16723,7296,0.4363,0.0803,0.0127,0.0075,0,0,0.5062,0.0,0.0,0.0,8368,4189,0.5006,0.0402,0.0064,0.0038,63815,34353,0.5383,0.3063,0.0486,0.0286,20110,10117,0.5031,0.0965,0.0153,0.009,208362,109130,0.5238,1.0,0.1587,0.0935,No,1,0,0,1,1,565,1
CLT8VCLNNT,255662,790228,1882602,3.0909,7.3636,2.3824,15804,8256,0.5224,0.0618,0.02,0.0084,7816,3927,0.5024,0.0306,0.0099,0.0042,35200,20795,0.5908,0.1377,0.0445,0.0187,0,0,0.797,0.0,0.0,0.0,13424,8044,0.5992,0.0525,0.017,0.0071,32350,16681,0.5156,0.1265,0.0409,0.0172,1867,0,0.0779,0.0073,0.0024,0.001,0,0,0.5058,0.0,0.0,0.0,11876,5405,0.4551,0.0465,0.015,0.0063,98441,51426,0.5224,0.385,0.1246,0.0523,15642,7852,0.502,0.0612,0.0198,0.0083,232420,122386,0.5266,0.9091,0.2941,0.1235,High,1,1,0,1,0,557,0
CLU3OR6NCG,144719,684128,1078817,4.7273,7.4546,1.5769,4129,553,0.1339,0.0285,0.006,0.0038,0,0,0.5033,0.0,0.0,0.0,7606,3864,0.508,0.0526,0.0111,0.0071,0,0,0.5729,0.0,0.0,0.0,2535,1207,0.4761,0.0175,0.0037,0.0023,46478,18737,0.4031,0.3212,0.0679,0.0431,11540,4570,0.396,0.0797,0.0169,0.0107,0,0,0.5063,0.0,0.0,0.0,6158,3083,0.5006,0.0426,0.009,0.0057,38361,15964,0.4162,0.2651,0.0561,0.0356,14756,7396,0.5012,0.102,0.0216,0.0137,131563,55374,0.4209,0.9091,0.1923,0.122,High,1,1,0,1,1,570,1
CLU51916AR,81816,275199,855347,3.3636,10.4545,3.1081,2994,1568,0.5237,0.0366,0.0109,0.0035,10556,5314,0.5034,0.129,0.0384,0.0123,2809,1415,0.5037,0.0343,0.0102,0.0033,786,206,0.2621,0.0096,0.0029,0.0009,822,335,0.4075,0.01,0.003,0.001,21798,11255,0.5163,0.2664,0.0792,0.0255,3397,2052,0.6041,0.0415,0.0123,0.004,23246,11766,0.5062,0.2841,0.0845,0.0272,2342,1172,0.5004,0.0286,0.0085,0.0027,0,0,0.4596,0.0,0.0,0.0,5628,2823,0.5016,0.0688,0.0205,0.0066,74378,37906,0.5096,0.9091,0.2703,0.087,Low,1,1,0,1,1,532,0
CLVKERDC1D,311658,779145,4581373,2.5,14.7,5.88,9534,4877,0.5115,0.0306,0.0122,0.0021,35598,17869,0.502,0.1142,0.0457,0.0078,13300,8685,0.653,0.0427,0.0171,0.0029,0,0,0.4473,0.0,0.0,0.0,1993,860,0.4315,0.0064,0.0026,0.0004,73591,38035,0.5168,0.2361,0.0945,0.0161,7001,4719,0.674,0.0225,0.009,0.0015,78267,39611,0.5061,0.2511,0.1005,0.0171,6574,3948,0.6005,0.0211,0.0084,0.0014,66848,31863,0.4766,0.2145,0.0858,0.0146,18952,9587,0.5059,0.0608,0.0243,0.0041,311658,160054,0.5136,1.0,0.4,0.068,High,1,1,1,1,1,477,1
CLVWVTNJDU,318996,1797975,3450952,5.6364,10.8182,1.9194,6959,6959,1.0,0.0218,0.0039,0.002,29554,14937,0.5054,0.0926,0.0164,0.0086,10358,6337,0.6118,0.0325,0.0058,0.003,0,0,0.8884,0.0,0.0,0.0,0,0,0.4577,0.0,0.0,0.0,67798,38318,0.5652,0.2125,0.0377,0.0196,24734,17270,0.6982,0.0775,0.0138,0.0072,64936,32864,0.5061,0.2036,0.0361,0.0188,5999,3276,0.5461,0.0188,0.0033,0.0017,63959,45238,0.7073,0.2005,0.0356,0.0185,15699,7898,0.5031,0.0492,0.0087,0.0045,289996,173097,0.5969,0.9091,0.1613,0.084,No,1,1,1,1,1,562,0
CLX47TVHR4,9089,5050,36356,0.5556,4.0,7.1992,376,161,0.4282,0.0414,0.0745,0.0103,2247,1131,0.5033,0.2472,0.445,0.0618,836,428,0.512,0.092,0.1655,0.023,0,0,0.5871,0.0,0.0,0.0,278,156,0.5612,0.0306,0.055,0.0076,1437,854,0.5943,0.1581,0.2846,0.0395,215,215,1.0,0.0237,0.0426,0.0059,828,419,0.506,0.0911,0.164,0.0228,0,0,0.4908,0.0,0.0,0.0,3630,2214,0.6099,0.3994,0.7188,0.0998,252,126,0.5,0.0277,0.0499,0.0069,10099,5704,0.5648,1.1111,1.9998,0.2778,Low,1,0,0,1,0,559,0
CLX6U5VVST,0,59602,99336,3.7176,3.9853,1.6667,0,0,0.6529,0.0669,0.0,0.0,0,0,0.5029,0.0811,0.0,0.0,0,0,0.6656,0.2237,0.0,0.0,0,0,0.6407,0.001,0.0,0.0,0,0,0.55,0.0538,0.0,0.0,1098,616,0.561,0.0869,0.0184,0.0111,153,125,0.817,0.0096,0.0026,0.0015,1357,687,0.5063,0.0,0.0228,0.0137,0,0,0.4952,0.0,0.0,0.0,13475,10102,0.7497,0.2743,0.2261,0.1357,473,239,0.5053,0.0474,0.0079,0.0048,16556,11769,0.7109,1.2171,0.2778,0.1667,No,1,0,0,1,0,575,0
CLYL3W5XMK,95443,242945,78089,2.5454,0.8182,0.3214,4847,2517,0.5193,0.0508,0.02,0.0621,0,0,0.5024,0.0,0.0,0.0,3513,1781,0.507,0.0368,0.0145,0.045,0,0,0.8072,0.0,0.0,0.0,0,0,0.4826,0.0,0.0,0.0,28831,15782,0.5474,0.3021,0.1187,0.3692,7347,3249,0.4422,0.077,0.0302,0.0941,0,0,0.506,0.0,0.0,0.0,2895,1449,0.5005,0.0303,0.0119,0.0371,32340,25924,0.8016,0.3388,0.1331,0.4141,6993,3522,0.5036,0.0733,0.0288,0.0896,86766,54224,0.6249,0.9091,0.3571,1.1111,No,1,0,0,1,1,609,0
CLYW8W50MT,165547,707336,391292,4.2727,2.3636,0.5532,11250,5944,0.5284,0.068,0.0159,0.0288,5251,2644,0.5035,0.0317,0.0074,0.0134,19829,10111,0.5099,0.1198,0.028,0.0507,0,0,0.3797,0.0,0.0,0.0,10144,4731,0.4664,0.0613,0.0143,0.0259,21667,11178,0.5159,0.1309,0.0306,0.0554,10049,6332,0.6301,0.0607,0.0142,0.0257,0,0,0.5061,0.0,0.0,0.0,8684,4347,0.5006,0.0525,0.0123,0.0222,53142,34480,0.6488,0.321,0.0751,0.1358,10481,5263,0.5021,0.0633,0.0148,0.0268,150497,85030,0.565,0.9091,0.2128,0.3846,High,1,0,0,1,0,596,0
CM2CBROFA6,0,6300,10192,6.1233,0.8212,1.6178,0,0,0.1813,0.0557,0.0,0.0,0,0,0.5053,0.1195,0.0,0.0,0,0,0.4006,0.1532,0.0,0.0,0,0,0.6311,0.0,0.0,0.0,0,0,0.4386,0.0,0.0,0.0,1205,686,0.5693,0.1726,0.1913,0.1182,127,39,0.3071,0.0095,0.0202,0.0125,0,0,0.5059,0.0,0.0,0.0,0,0,0.4456,0.0184,0.0,0.0,0,0,0.4978,0.2585,0.0,0.0,521,261,0.501,0.0278,0.0827,0.0511,1853,986,0.5321,0.8491,0.2941,0.1818,No,1,0,0,1,0,677,0
CM36GWOUJY,5461,3823,26759,0.7001,4.9,6.9995,241,99,0.4108,0.0441,0.063,0.009,0,0,0.5026,0.0,0.0,0.0,946,484,0.5116,0.1732,0.2474,0.0354,0,0,0.8096,0.0,0.0,0.0,331,174,0.5257,0.0606,0.0866,0.0124,1281,662,0.5168,0.2346,0.3351,0.0479,130,66,0.5077,0.0238,0.034,0.0049,0,0,0.5061,0.0,0.0,0.0,0,0,0.4778,0.0,0.0,0.0,2255,767,0.3401,0.4129,0.5899,0.0843,277,139,0.5018,0.0507,0.0725,0.0104,5461,2391,0.4378,1.0,1.4285,0.2041,Low,1,0,0,1,0,632,0
CM5A5ZN8NB,208803,656238,1894142,3.1429,9.0714,2.8864,13139,2580,0.1964,0.0629,0.02,0.0069,0,0,0.502,0.0,0.0,0.0,24401,12504,0.5124,0.1169,0.0372,0.0129,0,0,0.8518,0.0,0.0,0.0,0,0,0.5374,0.0,0.0,0.0,20517,7827,0.3815,0.0983,0.0313,0.0108,7202,1243,0.1726,0.0345,0.011,0.0038,0,0,0.506,0.0,0.0,0.0,10621,5317,0.5006,0.0509,0.0162,0.0056,60447,14309,0.2367,0.2895,0.0921,0.0319,12818,6440,0.5024,0.0614,0.0195,0.0068,149145,50220,0.3367,0.7143,0.2273,0.0787,No,1,1,0,1,0,624,1
CM5HZZUZ4B,172700,316617,446143,1.8333,2.5833,1.4091,16042,13187,0.822,0.0929,0.0507,0.036,9014,4532,0.5028,0.0522,0.0285,0.0202,34184,17494,0.5118,0.1979,0.108,0.0766,0,0,0.5029,0.0,0.0,0.0,0,0,0.4496,0.0,0.0,0.0,37031,19126,0.5165,0.2144,0.117,0.083,17146,10832,0.6318,0.0993,0.0542,0.0384,0,0,0.506,0.0,0.0,0.0,12437,6226,0.5006,0.072,0.0393,0.0279,0,0,0.4469,0.0,0.0,0.0,18063,9097,0.5036,0.1046,0.0571,0.0405,143917,80494,0.5593,0.8333,0.4545,0.3226,No,1,0,0,1,0,643,0
CM7OYI7QI7,4134,591,0,0.143,0.0,0.0,37,28,0.7568,0.009,0.0626,0.1316,136,67,0.4926,0.0329,0.2301,0.0274,1701,868,0.5103,0.4115,2.8782,0.1536,0,0,1.1431,0.0,0.0,0.0,0,0,0.4421,0.0,0.0,0.0026,253,123,0.4862,0.0612,0.4281,0.0,0,0,0.1137,0.0,0.0,0.0497,0,0,0.506,0.0,0.0,0.0,0,0,0.5167,0.0,0.0,0.0584,3779,1988,0.5261,0.9141,6.3942,0.0,0,0,0.5017,0.0,0.0,0.0474,5906,3074,0.5205,1.4286,9.9932,0.851,No,0,0,0,1,0,678,0
CM81JTV6BK,16112,152329,5859,9.4544,0.3636,0.0385,185,185,1.0,0.0115,0.0012,0.0316,0,0,0.503,0.0,0.0,0.0,2832,1850,0.6532,0.1758,0.0186,0.4834,0,0,0.8318,0.0,0.0,0.0,184,98,0.5326,0.0114,0.0012,0.0314,2424,1252,0.5165,0.1504,0.0159,0.4137,1725,576,0.3339,0.1071,0.0113,0.2944,0,0,0.5063,0.0,0.0,0.0,99,45,0.4545,0.0061,0.0006,0.0169,6289,3548,0.5642,0.3903,0.0413,1.0734,909,456,0.5017,0.0564,0.006,0.1551,14647,8010,0.5469,0.9091,0.0962,2.4999,Low,1,0,0,1,0,607,0
CM8AUQN1H0,403087,503859,2015436,1.25,5.0,4.0,32612,13666,0.419,0.0809,0.0647,0.0162,9490,4769,0.5025,0.0235,0.0188,0.0047,36623,18515,0.5056,0.0909,0.0727,0.0182,0,0,0.4913,0.0,0.0,0.0,0,0,0.5228,0.0,0.0,0.0,39157,20232,0.5167,0.0971,0.0777,0.0194,11181,2235,0.1999,0.0277,0.0222,0.0055,50881,25750,0.5061,0.1262,0.101,0.0252,15722,7871,0.5006,0.039,0.0312,0.0078,121191,62823,0.5184,0.3007,0.2405,0.0601,19049,9589,0.5034,0.0473,0.0378,0.0095,335906,165450,0.4925,0.8333,0.6667,0.1667,No,1,1,0,1,0,614,0
CMADHI95FD,185860,1412536,1040816,7.6,5.6,0.7368,7797,3923,0.5031,0.042,0.0055,0.0075,0,0,0.5038,0.0,0.0,0.0,5944,3014,0.5071,0.032,0.0042,0.0057,0,0,0.7734,0.0,0.0,0.0,1705,627,0.3677,0.0092,0.0012,0.0016,51332,29672,0.578,0.2762,0.0363,0.0493,12577,7117,0.5659,0.0677,0.0089,0.0121,48122,24355,0.5061,0.2589,0.0341,0.0462,4848,2427,0.5006,0.0261,0.0034,0.0047,41869,21098,0.5039,0.2253,0.0296,0.0402,11666,5859,0.5022,0.0628,0.0083,0.0112,185860,98092,0.5278,1.0,0.1316,0.1786,High,1,0,0,1,1,551,1
CMAF6UCLON,17013,17013,234397,1.0,13.7775,13.7775,1223,376,0.3074,0.0719,0.0719,0.0052,0,0,0.5008,0.0,0.0,0.0,4162,2126,0.5108,0.2446,0.2446,0.0178,0,0,0.9704,0.0,0.0,0.0,1504,841,0.5592,0.0884,0.0884,0.0064,5264,2400,0.4559,0.3094,0.3094,0.0225,1358,597,0.4396,0.0798,0.0798,0.0058,4113,2081,0.506,0.2418,0.2418,0.0175,0,0,0.5516,0.0,0.0,0.0,0,0,0.8291,0.0,0.0,0.0,1279,644,0.5035,0.0752,0.0752,0.0055,18903,9065,0.4796,1.1111,1.1111,0.0806,High,1,0,0,1,0,464,0
